State,Original-ID,Site_ID,Date,Lat,Long,UTMN,UTME,Sampling_method,Invert_IBI,Invert_IBI_narrative,BCG_available,Invert_BCG_proxy,Invert_BCG,Taxa_BCG_final,BCG_final
WV,639,WV-639,10/2/2001,,,4213615.399,460389.5035,,61.23,Impaired-Gray Zone,NO,4,,Invert,4
WV,643,WV-643,8/30/2011,,,4209967.828,460047.8147,,64.96,Impaired-Gray Zone,NO,4,,Invert,4
WV,667,WV-667,8/10/2006,,,4229983.189,462616.1145,,64.04,Impaired-Gray Zone,NO,4,,Invert,4
WV,667,WV-667,10/9/1996,,,4229983.189,462616.1145,,61.05,Impaired-Gray Zone,NO,4,,Invert,4
WV,688,WV-688,5/15/2012,,,4190160.998,478695.9459,,63.04,Impaired-Gray Zone,NO,4,,Invert,4
WV,689,WV-689,9/30/1996,,,4189924.226,477681.0005,,63.32,Impaired-Gray Zone,NO,4,,Invert,4
WV,692,WV-692,10/1/1996,,,4214507.058,466730.6713,,66.4,Impaired-Gray Zone,NO,4,,Invert,4
WV,694,WV-694,8/1/2011,,,4212715.205,467242.6434,,65.47,Impaired-Gray Zone,NO,4,,Invert,4
WV,703,WV-703,10/7/1996,,,4204646.38,470890.7991,,67.07,Impaired-Gray Zone,NO,4,,Invert,4
WV,706,WV-706,10/15/1996,,,4202780.064,474934.1707,,64.21,Impaired-Gray Zone,NO,4,,Invert,4
WV,709,WV-709,10/7/1996,,,4200795.512,478291.1346,,64.61,Impaired-Gray Zone,NO,4,,Invert,4
WV,715,WV-715,7/26/2011,,,4228761.853,467444.6329,,66.25,Impaired-Gray Zone,NO,4,,Invert,4
WV,718,WV-718,10/8/1996,,,4226439.623,468810.2834,,63.8,Impaired-Gray Zone,NO,4,,Invert,4
WV,726,WV-726,10/2/2001,,,4222809.141,470634.5822,,61.74,Impaired-Gray Zone,NO,4,,Invert,4
WV,738,WV-738,7/27/2011,,,4226518.416,473907.5315,,61.22,Impaired-Gray Zone,NO,4,,Invert,4
WV,754,WV-754,10/2/1996,,,4221939.934,474384.4949,,62.93,Impaired-Gray Zone,NO,4,,Invert,4
WV,772,WV-772,10/3/2001,,,4216409.211,471918.9552,,61.66,Impaired-Gray Zone,NO,4,,Invert,4
WV,793,WV-793,6/17/2002,,,4216615.204,478225.9965,,61.95,Impaired-Gray Zone,NO,4,,Invert,4
WV,840,WV-840,9/10/2013,,,4244164.123,426511.5308,,65.39,Impaired-Gray Zone,NO,4,,Invert,4
WV,840,WV-840,10/1/2015,,,4244164.123,426511.5308,,64.76,Impaired-Gray Zone,NO,4,,Invert,4
WV,840,WV-840,8/26/2011,,,4244164.123,426511.5308,,62.64,Impaired-Gray Zone,NO,4,,Invert,4
WV,852,WV-852,8/29/2007,,,4219628.58,445996.4977,,63.64,Impaired-Gray Zone,NO,4,,Invert,4
WV,862,WV-862,9/23/1997,,,4233051.39,428201.6242,,67.92,Impaired-Gray Zone,NO,4,,Invert,4
WV,867,WV-867,9/22/1997,,,4223482.538,424970.3448,,65.23,Impaired-Gray Zone,NO,4,,Invert,4
WV,868,WV-868,8/13/2002,,,4224204.356,424746.541,,65.23,Impaired-Gray Zone,NO,4,,Invert,4
WV,870,WV-870,8/12/2002,,,4220564.947,426293.492,,66.78,Impaired-Gray Zone,NO,4,,Invert,4
WV,875,WV-875,5/1/2003,,,4227627.874,425800.4743,,67.97,Impaired-Gray Zone,NO,4,,Invert,4
WV,883,WV-883,7/24/2002,,,4218834.199,421896.6882,,61.84,Impaired-Gray Zone,NO,4,,Invert,4
WV,885,WV-885,7/24/2002,,,4217175.095,420731.0522,,63.72,Impaired-Gray Zone,NO,4,,Invert,4
WV,891,WV-891,9/22/1997,,,4221348.697,419698.0498,,62.58,Impaired-Gray Zone,NO,4,,Invert,4
WV,906,WV-906,8/12/2002,,,4217419.49,426143.2064,,61.21,Impaired-Gray Zone,NO,4,,Invert,4
WV,920,WV-920,9/24/1997,,,4213881.256,425868.1706,,64.53,Impaired-Gray Zone,NO,4,,Invert,4
WV,924,WV-924,8/6/2002,,,4207390.622,428156.9048,,61.38,Impaired-Gray Zone,NO,4,,Invert,4
WV,925,WV-925,7/16/2002,,,4202773.703,427763.232,,64.98,Impaired-Gray Zone,NO,4,,Invert,4
WV,927,WV-927,9/25/1997,,,4196737.208,428305.5223,,66.81,Impaired-Gray Zone,NO,4,,Invert,4
WV,928,WV-928,8/6/2002,,,4196100.218,429178.5988,,67.08,Impaired-Gray Zone,NO,4,,Invert,4
WV,937,WV-937,7/15/2002,,,4199929.795,432031.6604,,64.53,Impaired-Gray Zone,NO,4,,Invert,4
WV,953,WV-953,7/27/2011,,,4199458.924,427562.6039,,67.06,Impaired-Gray Zone,NO,4,,Invert,4
WV,955,WV-955,8/6/2002,,,4197299.901,427028.3078,,63.53,Impaired-Gray Zone,NO,4,,Invert,4
WV,956,WV-956,8/7/2002,,,4195919.768,425643.7871,,63.61,Impaired-Gray Zone,NO,4,,Invert,4
WV,967,WV-967,8/6/2002,,,4193149.462,428339.8613,,62.34,Impaired-Gray Zone,NO,4,,Invert,4
WV,994,WV-994,9/24/1997,,,4202832.919,427724.2261,,64.99,Impaired-Gray Zone,NO,4,,Invert,4
WV,994,WV-994,9/24/1997,,,4202832.919,427724.2261,,65.22,Impaired-Gray Zone,NO,4,,Invert,4
WV,1003,WV-1003,9/24/1997,,,4199287.549,422740.5797,,66.2,Impaired-Gray Zone,NO,4,,Invert,4
WV,1004,WV-1004,7/17/2002,,,4199374.553,422699.1687,,67.62,Impaired-Gray Zone,NO,4,,Invert,4
WV,1006,WV-1006,7/17/2002,,,4198351.079,420746.3593,,61.19,Impaired-Gray Zone,NO,4,,Invert,4
WV,1008,WV-1008,9/24/1997,,,4197652.603,420018.576,,63.6,Impaired-Gray Zone,NO,4,,Invert,4
WV,1011,WV-1011,7/17/2002,,,4212227.015,428448.5566,,67.6,Impaired-Gray Zone,NO,4,,Invert,4
WV,1013,WV-1013,9/23/1997,,,4209560.616,431706.9877,,62.78,Impaired-Gray Zone,NO,4,,Invert,4
WV,1014,WV-1014,7/17/2002,,,4207627.234,433368.553,,65.45,Impaired-Gray Zone,NO,4,,Invert,4
WV,1014,WV-1014,7/17/2002,,,4207627.234,433368.553,,64.03,Impaired-Gray Zone,NO,4,,Invert,4
WV,1025,WV-1025,8/6/2002,,,4193842.523,440799.6183,,63.49,Impaired-Gray Zone,NO,4,,Invert,4
WV,1030,WV-1030,9/23/1997,,,4193261.367,441381.2046,,65.98,Impaired-Gray Zone,NO,4,,Invert,4
WV,1032,WV-1032,7/26/2011,,,4191621.459,444105.9437,,61.83,Impaired-Gray Zone,NO,4,,Invert,4
WV,1033,WV-1033,9/22/1997,,,4190917.649,443813.5565,,67.17,Impaired-Gray Zone,NO,4,,Invert,4
WV,1054,WV-1054,4/30/2003,,,4202772.889,440578.6535,,66.23,Impaired-Gray Zone,NO,4,,Invert,4
WV,1061,WV-1061,9/22/1997,,,4202677.801,438432.7199,,64.94,Impaired-Gray Zone,NO,4,,Invert,4
