State,Original-ID,Site_ID,Date,Lat,Long,UTMN,UTME,Sampling_method,Invert_IBI,Invert_IBI_narrative,BCG_available,Invert_BCG_proxy,Invert_BCG,Taxa_BCG_final,BCG_final
TN,TNW000000181,TN-TNW000000181,2/2/2001,36.152222,-86.106944,,,,11,,No,3,,Invert,3
TN,TNW000003248,TN-TNW000003248,2/1/2001,36.206944,-86.097222,,,,15,,No,2,,Invert,2
TN,TNW000005191,TN-TNW000005191,2/8/2001,36.20205,-86.08532,,,,15,,No,2,,Invert,2
TN,TNW000005193,TN-TNW000005193,2/2/2001,36.11333,-86.13028,,,,15,,No,2,,Invert,2
TN,TNW000005793,TN-TNW000005793,10/11/2010,35.586,-85.1909,,,,9,,No,4,,Invert,4
TN,TNW000003968,TN-TNW000003968,12/23/2010,35.5103,-85.283,,,,15,,No,2,,Invert,2
TN,TNW000003560,TN-TNW000003560,1/6/2011,35.25969,-85.73808,,,,5,,No,5,,Invert,5
TN,TNW000003561,TN-TNW000003561,1/6/2011,35.26036,-85.73589,,,,5,,No,5,,Invert,5
TN,TNW000003562,TN-TNW000003562,1/6/2011,35.25867,-85.72919,,,,5,,No,5,,Invert,5
TN,TNW000002664,TN-TNW000002664,1/7/2011,35.00031,-85.6472,,,,5,,No,5,,Invert,5
TN,TNW000002680,TN-TNW000002680,8/27/2010,35.00309,-84.43243,,,,11,,No,3,,Invert,3
TN,TNW000002680,TN-TNW000002680,8/27/2010,35.00309,-84.43243,,,,11,,No,3,,Invert,3
TN,TNW000006075,TN-TNW000006075,6/30/2001,36.123055,-86.85,,,,3,,No,6,,Invert,6
TN,TNW000006538,TN-TNW000006538,6/30/2001,36.092222,-86.881389,,,,3,,No,6,,Invert,6
TN,TNW000001200,TN-TNW000001200,7/5/2001,36.300278,-86.809722,,,,15,,No,2,,Invert,2
TN,TNW000001782,TN-TNW000001782,7/6/2001,36.246389,-86.834722,,,,11,,No,3,,Invert,3
TN,TNW000001952,TN-TNW000001952,7/6/2001,36.208611,-86.863611,,,,9,,No,4,,Invert,4
TN,TNW000003689,TN-TNW000003689,7/5/2001,36.274445,-86.799167,,,,9,,No,4,,Invert,4
TN,TNW000006723,TN-TNW000006723,10/11/2000,36.607222,-86.120278,,,,15,,No,2,,Invert,2
TN,TNW000006857,TN-TNW000006857,10/27/2000,36.616667,-85.95055,,,,13,,No,3,,Invert,3
TN,TNW000006861,TN-TNW000006861,10/27/2000,36.53472,-85.99388,,,,11,,No,3,,Invert,3
TN,TNW000006861,TN-TNW000006861,8/14/2000,36.53472,-85.99388,,,,7,,No,4,,Invert,4
TN,TNW000006862,TN-TNW000006862,3/14/2000,36.53194,-85.9925,,,,13,,No,3,,Invert,3
